parent_dir,image_dir_name,fname,year,month,has_udm,udm_masks,images,images_masked,labels_buildings,labels_udm,labels_match,labels_match_pix
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13,2018,04,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13,2018,05,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13,2018,06,True,L15-0506E-1204N_2027_3374_13/UDM_masks/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13,2018,07,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13,2018,08,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13,2018,09,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13,2018,10,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13,2018,11,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13,2018,12,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2018_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13,2019,01,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_01_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13,2019,02,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_02_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13,2019,03,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_03_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13,2019,04,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_04_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13,2019,05,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_05_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13,2019,06,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_06_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13,2019,07,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_07_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13,2019,08,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_08_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13,2019,09,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_09_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13,2019,10,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13,2019,11,True,L15-0506E-1204N_2027_3374_13/UDM_masks/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_11_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
sample,L15-0506E-1204N_2027_3374_13,global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13,2019,12,False,,L15-0506E-1204N_2027_3374_13/images/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/images_masked/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13_UDM.geojson,L15-0506E-1204N_2027_3374_13/labels_match/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson,L15-0506E-1204N_2027_3374_13/labels_match_pix/global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13_Buildings.geojson
